id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,index fit,116,54,21,44,502,ship,baseline,monotonic-signal,raise-signal
m002,g002,join width,31,60,36,84,309,ship,edge,drag-penalty,drop-slack
m003,g003,constraint risk,41,12,52,101,245,ship,recovery,confidence-floor,raise-drag
m004,g004,plan drift,93,20,30,22,303,ship,negative,lane-boundary,lower-confidence
m005,g005,index fit,44,26,45,93,280,ship,baseline,monotonic-signal,raise-signal
m006,g006,join width,97,56,12,83,545,ship,edge,drag-penalty,drop-slack
m007,g007,constraint risk,44,55,25,83,358,ship,recovery,confidence-floor,raise-drag
m008,g008,plan drift,65,16,44,74,287,ship,negative,lane-boundary,lower-confidence
m009,g009,index fit,88,69,16,94,558,ship,baseline,monotonic-signal,raise-signal
m010,g010,join width,89,17,25,59,369,ship,edge,drag-penalty,drop-slack
m011,g011,constraint risk,98,45,38,89,486,ship,recovery,confidence-floor,raise-drag
m012,g012,plan drift,106,56,14,52,506,ship,negative,lane-boundary,lower-confidence
m013,g013,index fit,122,64,21,58,568,ship,baseline,monotonic-signal,raise-signal
m014,g014,join width,32,25,33,102,284,ship,edge,drag-penalty,drop-slack
m015,g015,constraint risk,39,24,48,85,239,ship,recovery,confidence-floor,raise-drag
m016,g016,plan drift,90,21,25,25,312,ship,negative,lane-boundary,lower-confidence
m017,g017,index fit,84,57,19,105,538,ship,baseline,monotonic-signal,raise-signal
m018,g018,join width,71,31,17,100,441,ship,edge,drag-penalty,drop-slack
m019,g019,constraint risk,117,72,25,59,563,ship,recovery,confidence-floor,raise-drag
m020,g020,plan drift,55,55,41,30,253,ship,negative,lane-boundary,lower-confidence
m021,g021,index fit,81,14,33,83,371,ship,baseline,monotonic-signal,raise-signal
m022,g022,join width,84,55,9,100,544,ship,edge,drag-penalty,drop-slack
m023,g023,constraint risk,49,59,27,34,279,ship,recovery,confidence-floor,raise-drag
m024,g024,plan drift,79,23,6,79,429,ship,negative,lane-boundary,lower-confidence
